speaker,timestamp,utterance,annotation,vote,start,end,startRole,endRole,player_index,dominance,valence,arousal
Justin,10:00,Spyfall's a fun game but I think James would mess it up all of the time.,['No Strategy'],3.0,600.0,603.0,Werewolf,Robber,0.0,0.6431973,0.79706115,0.6507092
James,10:03,Who is this?,['No Strategy'],3.0,603.0,605.0,Tanner,Tanner,2.0,0.8234112,0.8327525,0.85897195
Justin,10:06,"Don't worry. We're just going to get into this. All right guys, we're going dark. Actually, let's deal these out first.",['No Strategy'],3.0,606.0,612.0,Werewolf,Robber,0.0,0.692948,0.74776894,0.74362874
Alvin,10:12,"They've got it out for you, man.",['No Strategy'],3.0,612.0,614.0,Seer,Seer,1.0,0.7120034,0.8626349,0.7567233
Justin,10:14,"In all fairness, you are a wrecking ball.",['No Strategy'],3.0,614.0,616.0,Werewolf,Robber,0.0,0.7650032,0.62945324,0.85646266
James,10:16,"They're not wrong, and that's what makes me more angry.",['No Strategy'],3.0,616.0,619.0,Tanner,Tanner,2.0,0.71413136,0.43105146,0.74544936
Alvin,10:19,We'll give it some space. Give it some space.,['No Strategy'],3.0,619.0,623.0,Seer,Seer,1.0,0.5309427,0.66906,0.49178958
Justin,10:26,Robert.,['No Strategy'],3.0,626.0,640.0,Werewolf,Robber,0.0,0.71989286,0.734078,0.71953607
Alvin,10:40,Take two. Should we look at our cards?,['No Strategy'],3.0,640.0,687.0,Seer,Seer,1.0,0.81938154,0.9023557,0.8672181
Justin,11:28,Illuminati. All right. We're going dark again.,['No Strategy'],3.0,688.0,690.0,Werewolf,Robber,0.0,0.68140167,0.69915843,0.7267771
James,11:31,Ooh.,['No Strategy'],3.0,691.0,696.0,Tanner,Tanner,2.0,0.762726,0.6844256,0.75336057
Justin,11:36,I'm pissed because I was the drunk in the last one.,['No Strategy'],3.0,696.0,711.0,Werewolf,Robber,0.0,0.70858634,0.36049238,0.67418826
Justin,11:51,Seer.,['No Strategy'],3.0,711.0,725.0,Werewolf,Robber,0.0,0.76254594,0.47133392,0.7963879
Justin,12:05,Robert.,['No Strategy'],3.0,725.0,763.0,Werewolf,Robber,0.0,0.79162234,0.576509,0.80932105
Justin,12:43,I just want everyone to know I happened to open my eyes up a bit early just to turn the webcam back on.,['No Strategy'],3.0,763.0,767.0,Werewolf,Robber,0.0,0.69258666,0.53263843,0.7530097
Justin,12:47,Just so everybody knows. All right. How was everybody's night?,['No Strategy'],3.0,767.0,771.0,Werewolf,Robber,0.0,0.6052077,0.59573597,0.6179389
Justin,12:52,Let's none of us talk for this whole one.,['Call for Action'],3.0,772.0,774.0,Werewolf,Robber,0.0,0.54373634,0.36457884,0.49896818
James,12:54,And we just vote at the end.,['Call for Action'],3.0,774.0,776.0,Tanner,Tanner,2.0,0.5496242,0.5288908,0.627223
Mitchell,12:56,We'll wait for James's gut to tell us who to vote for.,['Call for Action'],0.0,776.0,779.0,Robber,Werewolf,3.0,0.6292974,0.5459323,0.62301165
Justin,12:59,"Yeah. Who do you think you should vote for, James?",['Interrogation'],3.0,779.0,782.0,Werewolf,Robber,0.0,0.47624576,0.47097388,0.44284654
Mitchell,13:02,"Yeah. Without even saying anything else, just throw a name out there.",['Call for Action'],0.0,782.0,789.0,Robber,Werewolf,3.0,0.5321435,0.43921328,0.52062654
James,13:09,There's no werewolves. It's a happy village.,['Accusation'],3.0,789.0,795.0,Tanner,Tanner,2.0,0.55800724,0.62093383,0.59543407
Justin,13:15,Okay. Does anyone want to be the first one to talk?,['Interrogation'],3.0,795.0,797.0,Werewolf,Robber,0.0,0.5015112,0.6613687,0.49767083
Justin,13:17,Yeah.,['No Strategy'],3.0,797.0,799.0,Werewolf,Robber,0.0,0.6212242,0.5349263,0.60838693
Alvin,13:19,I can tell you guys why I have that idea afterwards.,['No Strategy'],3.0,799.0,803.0,Seer,Seer,1.0,0.4987125,0.6275884,0.46386948
Mitchell,13:23,Yeah.,['No Strategy'],0.0,803.0,806.0,Robber,Werewolf,3.0,0.7671958,0.8440497,0.7848513
Alvin,13:26,I think Justin's the werewolf.,['Accusation'],3.0,806.0,810.0,Seer,Seer,1.0,0.40173325,0.49988788,0.33497304
Mitchell,13:30,"On a scale of 1 to 10, how confident are you?",['Interrogation'],0.0,810.0,813.0,Robber,Werewolf,3.0,0.50663817,0.47308064,0.44968852
Alvin,13:33,I'd say an eight.,['No Strategy'],3.0,813.0,815.0,Seer,Seer,1.0,0.44762924,0.45305327,0.40388525
Justin,13:35,"That's not a 10, which it should be.",['Accusation'],3.0,815.0,819.0,Werewolf,Robber,0.0,0.75402707,0.21041094,0.76122594
James,13:39,Why do you think this? Why do you think this if ... Oh. How?,['Interrogation'],3.0,819.0,823.0,Tanner,Tanner,2.0,0.54846627,0.35747114,0.5418178
Justin,13:43,Was there a robber? Was there a robber?,['Interrogation'],3.0,823.0,834.0,Werewolf,Robber,0.0,0.55096674,0.28786033,0.58486676
Mitchell,13:54,I may or may not be a robber.,['Defense'],0.0,834.0,837.0,Robber,Werewolf,3.0,0.58984697,0.31240112,0.5525634
Justin,13:57,"All right. So we're exactly where we were before you answered that question. Alvin, can I know why you think I am the werewolf?",['Interrogation'],3.0,837.0,844.0,Werewolf,Robber,0.0,0.49828058,0.41640398,0.47615838
Justin,14:05,Okay. Okay.,['No Strategy'],3.0,845.0,852.0,Werewolf,Robber,0.0,0.38784796,0.24617067,0.34123528
James,14:12,"Well, I'm suspicious with Mitch because I was the robber.","['Identity Declaration', 'Accusation']",3.0,852.0,858.0,Tanner,Tanner,2.0,0.5428238,0.3058835,0.46750942
Alvin,14:18,I think Mitch was the drunk.,['Accusation'],3.0,858.0,860.0,Seer,Seer,1.0,0.5647618,0.26163328,0.47104758
James,14:20,And I can confirm Alvin's story.,['Defense'],3.0,860.0,863.0,Tanner,Tanner,2.0,0.50516444,0.61377186,0.41264352
Justin,14:23,Okay. So now you're saying you are currently the seer.,['Accusation'],3.0,863.0,866.0,Werewolf,Robber,0.0,0.5543202,0.4751193,0.48289484
Justin,14:26,Okay.,['No Strategy'],3.0,866.0,869.0,Werewolf,Robber,0.0,0.34074646,0.22304505,0.28649703
Alvin,14:29,Did you rob me? So you robbed me so now you're the seer.,"['Accusation', 'Interrogation']",3.0,869.0,871.0,Seer,Seer,1.0,0.52413404,0.41198707,0.4880486
Alvin,14:31,And then Mitch-,['No Strategy'],3.0,871.0,874.0,Seer,Seer,1.0,0.5032879,0.5105291,0.44520673
Mitchell,14:36,James's story doesn't make sense.,['Accusation'],0.0,876.0,879.0,Robber,Werewolf,3.0,0.4907248,0.293116,0.40009147
James,14:40,Why? What?,['Interrogation'],3.0,880.0,882.0,Tanner,Tanner,2.0,0.51593024,0.3715098,0.528704
Mitchell,14:42,You fucking-,['No Strategy'],0.0,882.0,884.0,Robber,Werewolf,3.0,0.5676871,-0.08138015,0.50328904
Mitchell,14:45,"Tell your story again, one more time, exactly how you told it the first time. You were a robber in the beginning?","['Interrogation', 'Call for Action']",0.0,885.0,892.0,Robber,Werewolf,3.0,0.56195664,0.6697484,0.5419316
James,14:52,I'm a robber.,['Identity Declaration'],3.0,892.0,899.0,Tanner,Tanner,2.0,0.39919907,0.49181813,0.3880349
Justin,15:00,Why'd you start this tangent and then not end it?,['Interrogation'],3.0,900.0,905.0,Werewolf,Robber,0.0,0.5000045,0.49046916,0.51413494
James,15:10,"No. See, that's why I said I was the robber and take issue with that, when you said you were the robber, because I was the fucking robber.","['Identity Declaration', 'Defense']",3.0,910.0,917.0,Tanner,Tanner,2.0,0.71121466,0.2726912,0.70387167
Mitchell,15:17,You were the robber.,['Accusation'],0.0,917.0,919.0,Robber,Werewolf,3.0,0.7684291,0.13923833,0.7500936
James,15:19,I was the robber.,['Identity Declaration'],3.0,919.0,921.0,Tanner,Tanner,2.0,0.63933086,0.5291847,0.58234185
Alvin,15:21,"The only thing that, in my mind, is questionable is that there's more than one werewolf.",['Accusation'],3.0,921.0,925.0,Seer,Seer,1.0,0.43237472,0.5341558,0.35245156
Mitchell,15:25,I think there are two. I know one person's lying.,['Accusation'],0.0,925.0,932.0,Robber,Werewolf,3.0,0.5426719,0.4355911,0.5119862
Alvin,15:33,"But what were you, Mitch?",['Interrogation'],3.0,933.0,936.0,Seer,Seer,1.0,0.60208,0.52516437,0.61434585
Mitchell,15:36,"I'll tell you what I think is happening. I think werewolf, werewolf.",['Accusation'],0.0,936.0,939.0,Robber,Werewolf,3.0,0.41676491,0.29596135,0.34314114
Alvin,15:39,"I think you might be either the drunk or the tanner, Mitch.",['Accusation'],3.0,939.0,943.0,Seer,Seer,1.0,0.43365246,0.3179679,0.3353319
Mitchell,15:43,I was the robber.,['Identity Declaration'],0.0,943.0,946.0,Robber,Werewolf,3.0,0.66868246,0.69881326,0.62968963
Mitchell,15:47,That's how I know he's lying.,['Accusation'],0.0,947.0,949.0,Robber,Werewolf,3.0,0.7386818,0.18029802,0.73342323
James,15:49,God damn it Mitch.,['No Strategy'],3.0,949.0,951.0,Tanner,Tanner,2.0,0.65461576,0.38851428,0.6578757
Alvin,15:51,Who did you rob?,['Interrogation'],3.0,951.0,953.0,Seer,Seer,1.0,0.68691254,0.35881793,0.70290935
Mitchell,15:53,I robbed you and that's why I don't have that much information.,['Evidence'],0.0,953.0,957.0,Robber,Werewolf,3.0,0.538567,0.24385716,0.4531009
Alvin,15:57,you robbed me.,['Accusation'],3.0,957.0,960.0,Seer,Seer,1.0,0.68442976,0.22084107,0.6367289
Mitchell,16:00,He's exactly what he claims he was.,['Defense'],0.0,960.0,962.0,Robber,Werewolf,3.0,0.6188389,0.30214536,0.5822078
James,16:02,"Well, that was a bit of hesitation there.",['Accusation'],3.0,962.0,964.0,Tanner,Tanner,2.0,0.5289384,0.4910304,0.49140155
Alvin,16:05,I go with James on this one.,['Defense'],3.0,965.0,967.0,Seer,Seer,1.0,0.5890004,0.7045604,0.59268105
Justin,16:07,"Here's another thing that could have happened. Say I was the werewolf. What if James is the robber, right? What if James is not the robber? Let's just say that. What if Mitch was the robber?",['Interrogation'],3.0,967.0,979.0,Werewolf,Robber,0.0,0.54391146,0.3039422,0.507855
Justin,16:20,"Situation, what if one of them-",['No Strategy'],3.0,980.0,982.0,Werewolf,Robber,0.0,0.553949,0.41640535,0.5718449
Alvin,16:22,James could have robbed you and now he's the werewolf and he's trying to hop on this-,['Accusation'],3.0,982.0,985.0,Seer,Seer,1.0,0.6032103,0.31455308,0.5845672
Justin,16:26,"It could be that for either of them, correct? If I am the werewolf.",['Interrogation'],3.0,986.0,989.0,Werewolf,Robber,0.0,0.6467047,0.47160697,0.6363394
Alvin,16:29,Are you corroborating? You agree that you were the werewolf at the beginning?,['Interrogation'],3.0,989.0,991.0,Seer,Seer,1.0,0.51946914,0.5102555,0.4789951
Justin,16:31,"I'm not going to say anything because I don't even know if I want to believe you as the seer, right? I don't know if I believe you as the robber, you as the robber. I'm just-","['Accusation', 'Interrogation', 'Defense']",3.0,991.0,1000.0,Werewolf,Robber,0.0,0.6051542,0.23148644,0.64731324
Mitchell,16:40,"Well, I can verify he's a seer so that-",['Defense'],0.0,1000.0,1002.0,Robber,Werewolf,3.0,0.66180736,0.49602595,0.6659425
Mitchell,16:43,I'm quite confident that you would be a werewolf.,['Accusation'],0.0,1003.0,1005.0,Robber,Werewolf,3.0,0.5937303,0.41857457,0.6265789
James,16:45,Remember when Mitchell said he's exactly what he said he was?,['Interrogation'],3.0,1005.0,1008.0,Tanner,Tanner,2.0,0.57044166,0.5701191,0.5898084
Mitchell,16:48,"And I know he's lying, so in my eyes, it's kind of black and white here.",['Accusation'],0.0,1008.0,1013.0,Robber,Werewolf,3.0,0.5808058,0.3812014,0.5429425
Alvin,16:53,"I think it's Justin then, unless someone swapped.",['Accusation'],3.0,1013.0,1015.0,Seer,Seer,1.0,0.49728894,0.5081412,0.48061222
Mitchell,16:55,I think we have two werewolves.,['Accusation'],0.0,1015.0,1018.0,Robber,Werewolf,3.0,0.4183994,0.40952665,0.32058927
Mitchell,16:59,"Actually, the only one I know for a fact is Justin because through you.",['Evidence'],0.0,1019.0,1023.0,Robber,Werewolf,3.0,0.67699593,0.39279056,0.6139409
Alvin,17:04,I think you're the tanner and you're trying desperately to get us to kill you.,['Accusation'],3.0,1024.0,1028.0,Seer,Seer,1.0,0.6036083,0.34347892,0.5339074
Justin,17:08,Because James also declared that Alvin was the seer.,['Accusation'],3.0,1028.0,1031.0,Werewolf,Robber,0.0,0.58964634,0.57946974,0.61616063
Mitchell,17:11,Help. No confirmed alibis.,['No Strategy'],0.0,1031.0,1037.0,Robber,Werewolf,3.0,0.6560435,0.5587537,0.68817496
Alvin,17:17,"Well, I know it was Justin, whether or not someone else moved it or if there's a second werewolf. I don't know.",['Accusation'],3.0,1037.0,1041.0,Seer,Seer,1.0,0.4909672,0.38243875,0.43359447
James,17:21,So you know Justin was a werewolf.,['Interrogation'],3.0,1041.0,1043.0,Tanner,Tanner,2.0,0.64625543,0.38454685,0.5499058
Justin,17:24,"So then here's the thing. If I'm the werewolf, why are they both declaring-",['Interrogation'],3.0,1044.0,1047.0,Werewolf,Robber,0.0,0.7161044,0.3845469,0.7697258
Justin,17:29,So which one is it?,['Interrogation'],3.0,1049.0,1051.0,Werewolf,Robber,0.0,0.5102838,0.42633653,0.49342158
Mitchell,17:31,So you're admitting you are a werewolf?,['Interrogation'],0.0,1051.0,1055.0,Robber,Werewolf,3.0,0.61045265,0.536711,0.63847303
Justin,17:35,"Well then, I want to know which one of you's the tanner. I'll admit I'm the werewolf, but I want to know which one of you's going to lose along with me.","['Identity Declaration', 'Call for Action', 'Defense']",3.0,1055.0,1060.0,Werewolf,Robber,0.0,0.71205455,0.3747149,0.7871318
Mitchell,17:40,"No. One of us is a werewolf, one of us is a robber because we're both claiming robber here.",['Defense'],0.0,1060.0,1065.0,Robber,Werewolf,3.0,0.6639826,0.5436085,0.6812118
Justin,00:07,I love this guy.,['No Strategy'],2.0,7.0,45.0,Werewolf,Werewolf,0.0,0.75057864,0.52980244,0.754978
James,00:45,This is chaos.,['No Strategy'],0.0,45.0,47.0,Villager,Robber,2.0,0.6049819,0.5926839,0.6007191
James,00:47,"The Seer's like, I know.",['No Strategy'],0.0,47.0,63.0,Villager,Robber,2.0,0.6510309,0.51798105,0.71547437
James,01:03,"Make it right. Whatever the Robber took, give it back.",['No Strategy'],0.0,63.0,74.0,Villager,Robber,2.0,0.6799628,0.6161643,0.6897887
Mitchell,01:15,"Yeah. Okay, we did it.",['No Strategy'],2.0,75.0,78.0,Villager,Villager,3.0,0.58166,0.6502652,0.60511434
Justin,01:18,"Yeah, we're good. We're good.",['No Strategy'],2.0,78.0,81.0,Werewolf,Werewolf,0.0,0.7080503,0.6178849,0.78573227
Alvin,01:22,They give you so much time for the last one.,['No Strategy'],2.0,82.0,86.0,Robber,Villager,1.0,0.63082194,0.6365256,0.6186209
Mitchell,01:26,"Next time we play, I can shorten the time that he gives everyone. Now that you get more comfortable with it.",['No Strategy'],2.0,86.0,91.0,Villager,Villager,3.0,0.5320188,0.57597333,0.51939416
James,01:32,"Yeah. Mitchell, again?",['Interrogation'],0.0,92.0,95.0,Villager,Robber,2.0,0.3433867,0.30457366,0.3107114
Mitchell,01:35,Let's get some information flowing here.,['Call for Action'],2.0,95.0,98.0,Villager,Villager,3.0,0.69981194,0.6340628,0.6860499
Justin,01:38,All right. Who's going to start? You're the one on the fucking...,['Interrogation'],2.0,98.0,101.0,Werewolf,Werewolf,0.0,0.67496186,0.8030621,0.7218208
Mitchell,01:41,I started as a Villager. That's what I was.,['Identity Declaration'],2.0,101.0,106.0,Villager,Villager,3.0,0.5817123,0.3145667,0.5407537
James,01:46,That's what I was too. I did nothing.,['Identity Declaration'],0.0,106.0,108.0,Villager,Robber,2.0,0.5171995,0.5753323,0.49507546
James,01:49,I kept my eyes closed the whole time.,['Evidence'],0.0,109.0,111.0,Villager,Robber,2.0,0.5168377,0.5607358,0.48693585
James,01:51,"Yeah. And chatted, I chatted a little. That's because I'm not a good villager. I don't sleep at night.",['Defense'],0.0,111.0,117.0,Villager,Robber,2.0,0.6028272,0.75471455,0.58748853
Justin,01:57,"It's funny you say that because as the Troublemaker, I switched your guys' cards.","['Identity Declaration', 'Evidence']",2.0,117.0,126.0,Werewolf,Werewolf,0.0,0.63030106,0.7262819,0.6214053
Alvin,02:06,Okay. What?,['Interrogation'],2.0,126.0,128.0,Robber,Villager,1.0,0.4303401,0.3329438,0.40414122
Alvin,02:09,"Because I was a Villager, so.",['Identity Declaration'],2.0,129.0,131.0,Robber,Villager,1.0,0.4717883,0.46528187,0.43964168
James,02:11,We've been switched.,['Evidence'],0.0,131.0,133.0,Villager,Robber,2.0,0.45429176,0.44151494,0.4452197
James,02:14,I'm probably the Werewolf.,['Accusation'],0.0,134.0,136.0,Villager,Robber,2.0,0.7559203,0.33280355,0.8475239
James,02:17,I'm not lying.,['Defense'],0.0,137.0,140.0,Villager,Robber,2.0,0.7015565,0.48383147,0.71527874
Justin,02:21,I switched these two. Yeah.,['Evidence'],2.0,141.0,143.0,Werewolf,Werewolf,0.0,0.64782655,0.69840705,0.6782202
James,02:23,"So if Mitch is the Werewolf, I'm probably the Werewolf and I don't know it. But Alvin's also a liar. So I'm back to Mitchell being the Werewolf.",['Accusation'],0.0,143.0,149.0,Villager,Robber,2.0,0.5793929,0.5251802,0.5577222
Mitchell,02:29,Oh fuck.,['No Strategy'],2.0,149.0,153.0,Villager,Villager,3.0,0.6172026,0.6822576,0.5939805
Alvin,02:33,Unless Mitch's lying about being Villager.,['Accusation'],2.0,153.0,158.0,Robber,Villager,1.0,0.5339361,0.5024238,0.50275064
Justin,02:42,"But, okay, if one of you guys was the Werewolf.",['Accusation'],2.0,162.0,165.0,Werewolf,Werewolf,0.0,0.7455861,0.7842972,0.7628602
James,02:45,Which it was Mitchell.,['Accusation'],0.0,165.0,167.0,Villager,Robber,2.0,0.60836345,0.6409897,0.6522776
Justin,02:47,Then you guys would say it.,['Accusation'],2.0,167.0,169.0,Werewolf,Werewolf,0.0,0.67348015,0.4155202,0.7039403
James,02:49,"Well you would, no. Why would we?",['Interrogation'],0.0,169.0,171.0,Villager,Robber,2.0,0.63747096,0.5146263,0.673639
Mitchell,02:51,"I was the Werewolf. I guess you're not Werewolf, Alvin?","['Identity Declaration', 'Interrogation']",2.0,171.0,176.0,Villager,Villager,3.0,0.3639602,0.4484761,0.33055723
James,02:57,A Villager.,['Identity Declaration'],0.0,177.0,179.0,Villager,Robber,2.0,0.76494163,0.09533481,0.79052025
James,03:02,"So I think Mitchell's lying cause I think he was the Werewolf, so I think we should gank me.","['Accusation', 'Call for Action']",0.0,182.0,187.0,Villager,Robber,2.0,0.6559701,0.4656366,0.6678554
Mitchell,03:07,I think we should vote for James. I think James has been lying this whole time.,"['Accusation', 'Call for Action']",2.0,187.0,191.0,Villager,Villager,3.0,0.5835587,0.38824743,0.5898714
Alvin,03:12,I think Justin. Because nobody's been doing anything with Justin.,['Accusation'],2.0,192.0,196.0,Robber,Villager,1.0,0.51058567,0.3954435,0.4624758
James,03:16,He's the Troublemaker. He switched us. I believe that to a T.,"['Accusation', 'Defense', 'Evidence']",0.0,196.0,203.0,Villager,Robber,2.0,0.6291887,0.45971647,0.6521691
James,03:23,No one casts doubt on it until this moment. I refuse to back down.,['No Strategy'],0.0,203.0,206.0,Villager,Robber,2.0,0.48588088,0.29329446,0.46457747
Mitchell,03:26,"Maybe we don't have a... No, we have to have a Werewolf because three people have claimed Villager.",['Accusation'],2.0,206.0,213.0,Villager,Villager,3.0,0.5455864,0.35982844,0.50231814
